age,sample,meter,d18O,d18O_water_defliese,T_le_defliese,T_pu_defliese,d18O_water_1,T_le_d18O_water_1,T_pu_d18O_water_1,d18O_water_1_5,T_le_d18O_water_1_5,T_pu_d18O_water_1_5,d18O_water_2,T_le_d18O_water_2,T_pu_d18O_water_2,d18O_water_thiag_h,T_le_d18O_water_thiag_h,T_pu_d18O_water_thiag_h,d18O_water_thiag_m,T_le_d18O_water_thiag_m,T_pu_d18O_water_thiag_m,d18O_water_thiag_l,T_le_d18O_water_thiag_l,T_pu_d18O_water_thiag_l,type,min,period,stage,regionalstage,conzone,chizone,country,state,lat,long,source,Source
484.7630644,TC 1510,69,16.7,-2.203035138,32.33634188,35.12919172,-1,37.75,40.206,-1.5,35.5,38.096,-2,33.25,35.986,-4,24.25,27.546,-4.85,20.425,23.959,-5.7,16.6,20.372,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.7298893,TCU 1515,70,16.7,-2.202929092,32.33681909,35.12963923,-1,37.75,40.206,-1.5,35.5,38.096,-2,33.25,35.986,-4,24.25,27.546,-4.85,20.425,23.959,-5.7,16.6,20.372,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.6967142,TC 1515-1520,71,16.8,-2.202823046,31.8872963,34.70808675,-1,37.3,39.784,-1.5,35.05,37.674,-2,32.8,35.564,-4,23.8,27.124,-4.85,19.975,23.537,-5.7,16.15,19.95,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.6635391,TCU 1520,72,16.3,-2.202716999,34.1377735,36.81853426,-1,39.55,41.894,-1.5,37.3,39.784,-2,35.05,37.674,-4,26.05,29.234,-4.85,22.225,25.647,-5.7,18.4,22.06,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.630364,TCU 1525,73,16.2,-2.202610953,34.58825071,37.24098178,-1,40,42.316,-1.5,37.75,40.206,-2,35.5,38.096,-4,26.5,29.656,-4.85,22.675,26.069,-5.7,18.85,22.482,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.5971889,TCU 1527,74,16.2,-2.202504907,34.58872792,37.24142929,-1,40,42.316,-1.5,37.75,40.206,-2,35.5,38.096,-4,26.5,29.656,-4.85,22.675,26.069,-5.7,18.85,22.482,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.5308387,TCU 1540-1530,76,16.05,-2.202292814,35.26468234,37.87532432,-1,40.675,42.949,-1.5,38.425,40.839,-2,36.175,38.729,-4,27.175,30.289,-4.85,23.35,26.702,-5.7,19.525,23.115,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.4644886,TCU 1540,78,16.3,-2.202080722,34.14063675,36.82121935,-1,39.55,41.894,-1.5,37.3,39.784,-2,35.05,37.674,-4,26.05,29.234,-4.85,22.225,25.647,-5.7,18.4,22.06,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.4313135,TCU 1545,79,16.1,-2.201974676,35.04111396,37.66566687,-1,40.45,42.738,-1.5,38.2,40.628,-2,35.95,38.518,-4,26.95,30.078,-4.85,23.125,26.491,-5.7,19.3,22.904,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.3649633,TCU 1550,81,16.6,-2.201762583,32.79206838,35.5565619,-1,38.2,40.628,-1.5,35.95,38.518,-2,33.7,36.408,-4,24.7,27.968,-4.85,20.875,24.381,-5.7,17.05,20.794,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.3317882,TCU 1555,82,17.2,-2.201656537,30.09254558,33.02500941,-1,35.5,38.096,-1.5,33.25,35.986,-2,31,33.876,-4,22,25.436,-4.85,18.175,21.849,-5.7,14.35,18.262,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.265438,TCU 1560,84,16.1,-2.201444444,35.0435,37.66790445,-1,40.45,42.738,-1.5,38.2,40.628,-2,35.95,38.518,-4,26.95,30.078,-4.85,23.125,26.491,-5.7,19.3,22.904,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.1990878,TCU 1565-1570,86,16.7,-2.201232352,32.34445442,35.13679948,-1,37.75,40.206,-1.5,35.5,38.096,-2,33.25,35.986,-4,24.25,27.546,-4.85,20.425,23.959,-5.7,16.6,20.372,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
484.1659127,TCU 1570,87,16.1,-2.201126306,35.04493163,37.66924699,-1,40.45,42.738,-1.5,38.2,40.628,-2,35.95,38.518,-4,26.95,30.078,-4.85,23.125,26.491,-5.7,19.3,22.904,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.9668622,TCU 1590,93,15,-2.200490028,39.99779487,42.31393208,-1,45.4,47.38,-1.5,43.15,45.27,-2,40.9,43.16,-4,31.9,34.72,-4.85,28.075,31.133,-5.7,24.25,27.546,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.7678116,TCU 1610,99,16.1,-2.199853751,35.05065812,37.67461717,-1,40.45,42.738,-1.5,38.2,40.628,-2,35.95,38.518,-4,26.95,30.078,-4.85,23.125,26.491,-5.7,19.3,22.904,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.7014614,TCU 1616,101,15.8,-2.199641658,36.40161254,38.9415122,-1,41.8,44.004,-1.5,39.55,41.894,-2,37.3,39.784,-4,28.3,31.344,-4.85,24.475,27.757,-5.7,20.65,24.17,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.6682863,TC 1620,102,16.3,-2.199535612,34.15208975,36.83195972,-1,39.55,41.894,-1.5,37.3,39.784,-2,35.05,37.674,-4,26.05,29.234,-4.85,22.225,25.647,-5.7,18.4,22.06,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.5024109,TGC? 1635,107,16,-2.199005381,35.50447579,38.10019729,-1,40.9,43.16,-1.5,38.65,41.05,-2,36.4,38.94,-4,27.4,30.5,-4.85,23.575,26.913,-5.7,19.75,23.326,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.4692358,TC 1640,108,16.4,-2.198899334,33.704953,36.41264481,-1,39.1,41.472,-1.5,36.85,39.362,-2,34.6,37.252,-4,25.6,28.812,-4.85,21.775,25.225,-5.7,17.95,21.638,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.4028856,TC 1645,110,15.1,-2.198687242,39.55590741,41.89953984,-1,44.95,46.958,-1.5,42.7,44.848,-2,40.45,42.738,-4,31.45,34.298,-4.85,27.625,30.711,-5.7,23.8,27.124,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.3033603,TC 1655,113,15.1,-2.198369103,39.55733904,41.90088239,-1,44.95,46.958,-1.5,42.7,44.848,-2,40.45,42.738,-4,31.45,34.298,-4.85,27.625,30.711,-5.7,23.8,27.124,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.2701852,TC 1660,114,16.3,-2.198263057,34.15781624,36.8373299,-1,39.55,41.894,-1.5,37.3,39.784,-2,35.05,37.674,-4,26.05,29.234,-4.85,22.225,25.647,-5.7,18.4,22.06,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
483.203835,TC 1665,116,15.4,-2.198050964,38.20877066,40.63622493,-1,43.6,45.692,-1.5,41.35,43.582,-2,39.1,41.472,-4,30.1,33.032,-4.85,26.275,29.445,-5.7,22.45,25.858,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.9052592,TC 1694,125,14.3,-2.197096548,43.16306553,45.28225257,-1,48.55,50.334,-1.5,46.3,48.224,-2,44.05,46.114,-4,35.05,37.674,-4.85,31.225,34.087,-5.7,27.4,30.5,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.8720841,TC 1700,126,16.3,-2.196990502,34.16354274,36.84270008,-1,39.55,41.894,-1.5,37.3,39.784,-2,35.05,37.674,-4,26.05,29.234,-4.85,22.225,25.647,-5.7,18.4,22.06,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.8057339,TC 1705,128,16.1,-2.196778409,35.06449716,37.68759511,-1,40.45,42.738,-1.5,38.2,40.628,-2,35.95,38.518,-4,26.95,30.078,-4.85,23.125,26.491,-5.7,19.3,22.904,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.7393837,TC 1710,130,16.1,-2.196566317,35.06545157,37.68849014,-1,40.45,42.738,-1.5,38.2,40.628,-2,35.95,38.518,-4,26.95,30.078,-4.85,23.125,26.491,-5.7,19.3,22.904,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.7062086,TC 1715,131,15.55,-2.19646027,37.54092878,40.00993766,-1,42.925,45.059,-1.5,40.675,42.949,-2,38.425,40.839,-4,29.425,32.399,-4.85,25.6,28.812,-5.7,21.775,25.225,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.6398584,TC 1721,133,15.6,-2.196248178,37.3168832,39.79983269,-1,42.7,44.848,-1.5,40.45,42.738,-2,38.2,40.628,-4,29.2,32.188,-4.85,25.375,28.601,-5.7,21.55,25.014,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.6066833,TC 1725,134,16.35,-2.196142132,33.94236041,36.6352802,-1,39.325,41.683,-1.5,37.075,39.573,-2,34.825,37.463,-4,25.825,29.023,-4.85,22,25.436,-5.7,18.175,21.849,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.5403332,TC/LR 1730,136,16.25,-2.195930039,34.39331482,37.05817523,-1,39.775,42.105,-1.5,37.525,39.995,-2,35.275,37.885,-4,26.275,29.445,-4.85,22.45,25.858,-5.7,18.625,22.271,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.5071581,TC 1735,137,15.1,-2.195823993,39.56879203,41.91162275,-1,44.95,46.958,-1.5,42.7,44.848,-2,40.45,42.738,-4,31.45,34.298,-4.85,27.625,30.711,-5.7,23.8,27.124,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.4408079,TC 1740,139,16.06666667,-2.1956119,35.21974645,37.83318445,-1,40.6,42.87866667,-1.5,38.35,40.76866667,-2,36.1,38.65866667,-4,27.1,30.21866667,-4.85,23.275,26.63166667,-5.7,19.45,23.04466667,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
482.3081075,TC 1755,143,16.25,-2.195187715,34.39665528,37.06130784,-1,39.775,42.105,-1.5,37.525,39.995,-2,35.275,37.885,-4,26.275,29.445,-4.85,22.45,25.858,-5.7,18.625,22.271,conodont,apatite,Ordovician,Tremadocian,,Rossodus manitouensis,,USA,Texas,30.451386,-99.1305,Quinton_2018,Quinton_2018
455.200156,06SL3-1,0,18.7,-2.108535461,23.76159043,27.08798036,-1,28.75,31.766,-1.5,26.5,29.656,-2,24.25,27.546,-4,15.25,19.106,-4.85,11.425,15.519,-5.7,7.6,11.932,conodont,apatite,Ordovician,Sandbian,,P. undatus,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
455.1359321,06SL3-2,0.5,18.95,-2.108330165,22.63751426,26.0338467,-1,27.625,30.711,-1.5,25.375,28.601,-2,23.125,26.491,-4,14.125,18.051,-4.85,10.3,14.464,-5.7,6.475,10.877,conodont,apatite,Ordovician,Sandbian,,P. undatus,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
454.9432605,06SL3-3,2,19,-2.107714278,22.41528575,25.82544575,-1,27.4,30.5,-1.5,25.15,28.39,-2,22.9,26.28,-4,13.9,17.84,-4.85,10.075,14.253,-5.7,6.25,10.666,conodont,apatite,Ordovician,Sandbian,,P. undatus,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
454.7248993,sl3-04a,3.7,18.6,-2.107016273,24.21842677,27.51639133,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Sandbian,,P. undatus,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
453.3376636,sl3-9a,14.5,18.6,-2.102581888,24.2383815,27.53510443,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Sandbian,,P. undatus,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.9523204,06SL3-10,17.5,17.95,-2.101350114,27.16892449,30.28330252,-1,32.125,34.931,-1.5,29.875,32.821,-2,27.625,30.711,-4,18.625,22.271,-4.85,14.8,18.684,-5.7,10.975,15.097,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.9292824,06SL3-11,19,17.9,-2.101276472,27.39425588,30.49461329,-1,32.35,35.142,-1.5,30.1,33.032,-2,27.85,30.922,-4,18.85,22.482,-4.85,15.025,18.895,-5.7,11.2,15.308,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.9062444,06SL3-12,20.5,17.95,-2.101202829,27.16958727,30.28392406,-1,32.125,34.931,-1.5,29.875,32.821,-2,27.625,30.711,-4,18.625,22.271,-4.85,14.8,18.684,-5.7,10.975,15.097,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.8832064,06SL3-13,22,17.7,-2.101129187,28.29491866,31.33923483,-1,33.25,35.986,-1.5,31,33.876,-2,28.75,31.766,-4,19.75,23.326,-4.85,15.925,19.739,-5.7,12.1,16.152,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.8601684,06SL3-14,23.5,18.46666667,-2.101055545,24.84525005,28.10421227,-1,29.8,32.75066667,-1.5,27.55,30.64066667,-2,25.3,28.53066667,-4,16.3,20.09066667,-4.85,12.475,16.50366667,-5.7,8.65,12.91666667,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.8371304,sl3-15b,25,18.55,-2.100981902,24.47058144,27.75285637,-1,29.425,32.399,-1.5,27.175,30.289,-2,24.925,28.179,-4,15.925,19.739,-4.85,12.1,16.152,-5.7,8.275,12.565,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.8140924,06SL3-16,26.5,18.35,-2.10090826,25.37091283,28.59716714,-1,30.325,33.243,-1.5,28.075,31.133,-2,25.825,29.023,-4,16.825,20.583,-4.85,13,16.996,-5.7,9.175,13.409,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.7910544,06SL3-17,28,18.63333333,-2.100834617,24.09624422,27.40181125,-1,29.05,32.04733333,-1.5,26.8,29.93733333,-2,24.55,27.82733333,-4,15.55,19.38733333,-4.85,11.725,15.80033333,-5.7,7.9,12.21333333,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.7680164,06SL3-18,29.5,18.53333333,-2.100760975,24.54657561,27.82412202,-1,29.5,32.46933333,-1.5,27.25,30.35933333,-2,25,28.24933333,-4,16,19.80933333,-4.85,12.175,16.22233333,-5.7,8.35,12.63533333,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.6989024,sl3-19a,34,18.9,-2.100540048,22.89756978,26.277721,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.6758644,06SL3-20B,35.5,18,-2.100466405,26.94790118,30.07603177,-1,31.9,34.72,-1.5,29.65,32.61,-2,27.4,30.5,-4,18.4,22.06,-4.85,14.575,18.473,-5.7,10.75,14.886,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.6528264,sl3-21b,37,18.45,-2.100392763,24.92323257,28.17734254,-1,29.875,32.821,-1.5,27.625,30.711,-2,25.375,28.601,-4,16.375,20.161,-4.85,12.55,16.574,-5.7,8.725,12.987,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.5913917,06SL3-23,41,18.3,-2.100196383,25.59911628,28.81117126,-1,30.55,33.454,-1.5,28.3,31.344,-2,26.05,29.234,-4,17.05,20.794,-4.85,13.225,17.207,-5.7,9.4,13.62,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.5683537,sl3-24a,42.5,18.5,-2.100122741,24.69944767,27.96748203,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.5453157,sl3-25ab,44,18.6,-2.100049098,24.24977906,27.5457928,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.5222777,06SL3-26,45.5,19.03333333,-2.099975456,22.30011045,25.71743691,-1,27.25,30.35933333,-1.5,25,28.24933333,-2,22.75,26.13933333,-4,13.75,17.69933333,-4.85,9.925,14.11233333,-5.7,6.1,10.52533333,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.4992397,sl3-27b,47,18.75,-2.099901814,23.57544184,26.91341435,-1,28.525,31.555,-1.5,26.275,29.445,-2,24.025,27.335,-4,15.025,18.895,-4.85,11.2,15.308,-5.7,7.375,11.721,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.4762017,sl3-28ab,48.5,19.3,-2.099828171,21.10077323,24.59272512,-1,26.05,29.234,-1.5,23.8,27.124,-2,21.55,25.014,-4,12.55,16.574,-4.85,8.725,12.987,-5.7,4.9,9.4,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.4531637,06SL3-29,50,18.85,-2.099754529,23.12610462,26.49203589,-1,28.075,31.133,-1.5,25.825,29.023,-2,23.575,26.913,-4,14.575,18.473,-4.85,10.75,14.886,-5.7,6.925,11.299,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.4301257,06SL3-30,51.5,18.65,-2.099680886,24.02643601,27.33634666,-1,28.975,31.977,-1.5,26.725,29.867,-2,24.475,27.757,-4,15.475,19.317,-4.85,11.65,15.73,-5.7,7.825,12.143,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.4070877,06SL3-31,53,18,-2.099607244,26.9517674,30.07965743,-1,31.9,34.72,-1.5,29.65,32.61,-2,27.4,30.5,-4,18.4,22.06,-4.85,14.575,18.473,-5.7,10.75,14.886,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.3610117,06SL3-33,56,18.3,-2.099459959,25.60243018,28.81427897,-1,30.55,33.454,-1.5,28.3,31.344,-2,26.05,29.234,-4,17.05,20.794,-4.85,13.225,17.207,-5.7,9.4,13.62,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.3379737,06SL3-34,57.5,18.1,-2.099386317,26.50276157,29.65858974,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.2918977,sl3-36ab,60.5,19,-2.099239032,22.45342436,25.86121129,-1,27.4,30.5,-1.5,25.15,28.39,-2,22.9,26.28,-4,13.9,17.84,-4.85,10.075,14.253,-5.7,6.25,10.666,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.2458217,sl3-38a,63.5,18.5,-2.099091747,24.70408714,27.97183283,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.2227837,06SL3-39,65,18.2,-2.099018105,26.05441853,29.2381436,-1,31,33.876,-1.5,28.75,31.766,-2,26.5,29.656,-4,17.5,21.216,-4.85,13.675,17.629,-5.7,9.85,14.042,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.1536697,sl3-42b,69.5,18.9,-2.098797178,22.9054127,26.28507591,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,,P. tenuis,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.1306317,sl3-43ab,71,18.7,-2.098723535,23.80574409,27.12938668,-1,28.75,31.766,-1.5,26.5,29.656,-2,24.25,27.546,-4,15.25,19.106,-4.85,11.425,15.519,-5.7,7.6,11.932,conodont,apatite,Ordovician,Katian,,B. confluens,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
452.1306317,sl3-44ab,72.5,19.1,-2.098723535,22.00574409,25.44138668,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,,B. confluens,,USA,Oklahoma,34.617107,-96.634881,Rosenau_2012,Rosenau_2012
461.6101142,M2.1,0.2,16.38625,-2.129025291,34.08126119,36.76553827,-1,39.161875,41.530025,-1.5,36.911875,39.420025,-2,34.661875,37.310025,-4,25.661875,28.870025,-4.85,21.836875,25.283025,-5.7,18.011875,21.696025,conodont,apatite,Ordovician,Darriwilian,,P. serra,,Poland,,50.837036,20.683893,Trela_2022,Trela_2022
460.6840051,M4.1,1,16.09,-2.126064926,35.42770783,38.02820601,-1,40.495,42.7802,-1.5,38.245,40.6702,-2,35.995,38.5602,-4,26.995,30.1202,-4.85,23.17,26.5332,-5.7,19.345,22.9462,conodont,apatite,Ordovician,Darriwilian,,P. serra,,Poland,,50.837036,20.683893,Trela_2022,Trela_2022
460.3367142,M5a.1,1.3,16.61428571,-2.124954789,33.07341774,35.82040508,-1,38.13571429,40.56771429,-1.5,35.88571429,38.45771429,-2,33.63571429,36.34771429,-4,24.63571429,27.90771429,-4.85,20.81071429,24.32071429,-5.7,16.98571429,20.73371429,conodont,apatite,Ordovician,Darriwilian,,P. serra,,Poland,,50.837036,20.683893,Trela_2022,Trela_2022
459.8736597,M6.1,1.7,16.36285714,-2.123474606,34.21150713,36.88768002,-1,39.26714286,41.62874286,-1.5,37.01714286,39.51874286,-2,34.76714286,37.40874286,-4,25.76714286,28.96874286,-4.85,21.94214286,25.38174286,-5.7,18.11714286,21.79474286,conodont,apatite,Ordovician,Darriwilian,,P. serra,,Poland,,50.837036,20.683893,Trela_2022,Trela_2022
459.2948415,M8.1,2.2,17.04142857,-2.121624378,31.16626173,34.03191655,-1,36.21357143,38.76517143,-1.5,33.96357143,36.65517143,-2,31.71357143,34.54517143,-4,22.71357143,26.10517143,-4.85,18.88857143,22.51817143,-5.7,15.06357143,18.93117143,conodont,apatite,Ordovician,Darriwilian,,P. anserinus,,Poland,,50.837036,20.683893,Trela_2022,Trela_2022
458.5488967,M9.2,2.4,16.52333333,-2.119239919,33.50842037,36.22834088,-1,38.545,40.95153333,-1.5,36.295,38.84153333,-2,34.045,36.73153333,-4,25.045,28.29153333,-4.85,21.22,24.70453333,-5.7,17.395,21.11753333,conodont,apatite,Ordovician,Darriwilian,,P. anserinus,,Poland,,50.837036,20.683893,Trela_2022,Trela_2022
457.0570071,M10a.2,2.8,17.2675,-2.114471001,30.1811305,33.10808238,-1,35.19625,37.81115,-1.5,32.94625,35.70115,-2,30.69625,33.59115,-4,21.69625,25.15115,-4.85,17.87125,21.56415,-5.7,14.04625,17.97715,conodont,apatite,Ordovician,Darriwilian,,P. anserinus,,Poland,,50.837036,20.683893,Trela_2022,Trela_2022
